9,1,6,192.168.1.101,2,1744101120.9198089,empty1,empty2,empty3,-14876672,-21037056,-11468800,-20840448,-26083328,-20971520,-16646144,-18481152,-9633792,-15859712,-23003136,-19726336,-19464192,-22544384,-13828096,-226361344,-23134208,-12451840,-20774912,368377856,-13238272,-142868480,-19595264,64159744,-274137088,4653056,-9830400,-641007616,460914688,-5767168,-114950144,369360896,88145920,-119209984,-11075584,107413504,-578813952,-20578304,6553600,-727580672,-105250816,19726336,-24248320,-130613248,212467712,-47579136,-135397376,322174976,211615744,-212533248,-345178112,272826368,-279511040,-146014208,578093056,-369754112,-44302336,597622784,-360448000,58785792,-413007872,-359202816,608436224,-339017728,-395247616,699203584,-428474368,-459472896,-10813440,-325779456,-417136640,-33095680,-469434368,-365690880,153616384,-420151296,270073856,170065920,-516882432,173211648,-30277632,-605487104,262078464,-95551488,404684800,321781760,-622460928,313720832,-379650048,-676331520,738459648,-379584512,276430848,657195008,-383057920,287113216,-684261376,-382402560,434831360,-529203200,174129152,450101248,-748224512,84213760,216268800,-758579200,142016512,208142336,-193200128,175964160,111607808,-275054592,-252641280,48234496,164036608,-179437568,-402259968,155779072,330563584,-443154432,34799616,378142720,-87883776,9371648,6094848,-122814464,85590016,66256896,208404480,80281600,112656384,171704320,228196352,-6029312,191496192,156434432,-183959552,183304192,47644672,-126746624,400621568,-4980736,-357105664,360841216,246939648,-268435456,92143616,232390656,230359040,115212288,-683540480,209190912,313327616,-708247552,101187584,320798720,-58916864,118292480,-647823360,-31457280,24444928,-715849728,547160064,132710400,3342336,573440000,-169345024,20185088,278396928,-195887104,5963776,314179584,-357236736,24707072,488898560,-337969152,-4063232,563871744,-298909696,-20316160,595394560,-239992832,-22937600,649330688,-458162176,-31260672,-178520064,-451411968,429260800,-148307968,-119472128,445906944,-143720448,-88080384,-257163264,-159449088,-77463552,-258408448,765460480,-71565312,-310509568,730726400,-505741312,-295632896,41746432,-492765184,292749312,2097152,-107347968,355139584,-647364608,-84279296,-3407872,-615972864,155451392,24510464,-46202880,154730496,-412614656,-35127296,-200015872,-440795136,279183360,-99614720,4063232,269615104,142606336,7929856,-677904384,16777216,271908864,-890175488,421986304,311361536,-614334464,360120320,-161546240,-750190592,56098816,-199688192,-543948800,161546240,-205193216,-556269568,261750784,-267649024,10092544,305070080,-178716672,33947648,-305135616,-195690496,-67108864,-304021504,365035520,-50528256,-56885248,348389376,53280768,56819712,310050816,6094848,-397475840,281542656,115474432,-447152128,562233344,79626240,-367001600,613875712,-165740544,-380764160,83361792,-90963968,-176160768,100270080,-274726912,-255983616,109903872,-207159296,151977984,118816768,-704577536,168230912,-334888960,-605618176,421527552,-373096448,-18612224,389480448,-146866176,-104595456,126353408,-163381248,-542375936,114294784,-96206848,-580976640,262471680,-143589376,-521994240,237109248,212402176,-503185408,-70189056,161939456,30670848,-61079552,-166199296,12582912,-513671168,-211681280,231342080,-415039488,362348544,263520256,-369819648,353894400,-707985408,-327417856,450101248,-663748608,142278656,453378048,-901971968,86704128,421724160,-842924032,268763136,420085760,-677052416,183894016,71106560,-840368128,-247988224,25493504,-27656192,-191561728,-354811904,-64815104,-359071744,-405012480,994508800,-200540160,-240779264,1000669184,-449708032,-266207232,343277568,-359268352,725155840,390791168,-569245696,788922368,-10551296,-608632832,413728768,30605312,-502398976,473628672,-85852160,-483852288,10747904,-203227136,-176750592,-74645504,-418381824,-166199296,-3538944,-339017728,436273152,50135040,-577699840,295501824,-300679168,-693698560,538574848,-364445696,-534839296,493092864,-464977920,-752680960,616759296,-483328000,-540672000,581828608,-278003712,-732168192,494338048,-350224384,-191430656,428802048,-84672512,-358416384,146079744,-130678784,-165216256,173277184,185925632,-194969600,-35454976,126877696,-174784512,4980736,366084096,-128647168,172163072,330563584,-625082368,109445120,641531904,-551747584,14155776,625541120,-272891904,-78577664,319225856,-396427264,-182845440,258146304,248905728,-49283072,-132055040,203096064,-455213056,-207093760,590217216,-385548288,487915520,540868608,-575602688,494993408,51249152,-568262656,498335744,92143616,-465567744,536084480,266010624,-440467456,-54853632,315949056,-113442816,-70254592,-321519616,-72744960,109903872,-306184192,279576576,128712704,-334626816,220332032,-159318016,-369164288,171180032,-184811520,-389218304,191037440,-367722496,-465698816,542703616,-400293888,125894656,574881792,-152502272,96272384,118554624,-204472320,421527552,235470848,-350552064,351076352,-501547008,-391315456,-90308608,-448659456,626851840,-124583936,125304832,685244416,-1159593984,89260032,562888704,-1120272384,55574528,550436864,-507379712,-10027008,-56885248,-637534208,295632896,-83689472,243859456,463405056,-129368064,149749760,-217120768,-153944064,178323456,-160235520,315883520,128188416,-26148864,375390208,386924544,-25034752,-229572608,447152128,-514588672,-227278848,766640128,-417398784,29556736,836698112,-312999936,25034752,85327872,-294780928,455802880,104988672,-337969152,483655680,-81526784,-278855680,77332480,-65470464,-367788032,73334784,108855296,-377487360,97779712,56426496,-175112192,136118272,-259981312,-142344192,-54394880,-240517120,153288704,-65929216,61865984,196476928,-232914944,-4653056,185401344,-239796224,578158592,190119936,-413859840,556269568,-191561728,-386465792,23986176,-162988032,142016512,26214400,-7667712,128450560,-522977280,17760256,-107610112,-541261824,34406400,-93978624,65667072,47906816,-182714368,80871424,-269811712,-168361984,-611844096,-212926464,179830784,-616300544,346750976,202571776,-1101332480,280559616,233832448,-1156775936,71630848,229179392,-43712512,77922304,-487129088,-90636288,-40566784,-526319616,-147783680,42991616,183435264,-174063616,175898624,213909504,-1032978432,120324096,453902336,-1094582272,39649280,456982528,-347799552,-36241408,-144506880,-464322560,-17301504,-156696576,-497876992,81657856,172752896,-499122176,-195035136,136642560,-140050432,-156958720,322371584,-107806720,30605312,311623680,-158793728,-56623104,-7995392,-205389824,-21626880,327680,345047040,80478208,-28639232,375717888,-585236480,-83492864,877592576,-521076736,572522496,843317248,-705626112,625475584,292356096,-715194368,273416192,347537408,-681705472,342818816,620888064,-659095552,67239936,708837376,-197328896,69402624,121438208,-172032000,136183808,129302528,-94371840,181010432,-593821696,-94633984,30408704,-551026688,58785792,65994752,43581440,57409536,-605945856,8192000,438042624,-624951296,363790336,499908608,-684589056,338952192,-220069888,-697892864,474087424,-125173760,179961856,422117376,97386496,182386688,-395182080,-54657024,266207232,-574881792,267845632,309264384,-830734336,201457664,-63832064,-937164800,253231104,-116391936,250478592,431816704,-339607552,166789120,179044352,-413138944,502398976,195100672,-56950784,469630976,-166133760,-29818880,425590784,-133234688,30015488,540147712,-241696768,12582912,295174144,-191954944,461111296,351600640,-82051072,490930176,-446758912,-235077632,419168256,-513540096,-285278208,471465984,-261095424,-193200128,-66387968,-224526336,56360960,-122683392,700907520,65339392,-485097472,625541120,52953088,-451411968,-697434112,57081856,259915776,-622264320,-81526784,293797888,-151060480,-66650112,-235732992,-167575552,164233216,-278003712,92209152,197459968,162529280,87162880,-403570688,191954944,-141950976,-317128704,78381056,-131137536,157024256,68616192,-104267776,86769664,-211025920,-124583936,105775104,-185270272,71434240,142934016,-29163520,68026368,148832256,-17563648,130482176,13041664,13041664,-14286848,-148176896,37224448,-104792064,-8716288,77594624,-97189888,190840832,32440320,-160235520,89849856,219414528,-349569024,226623488,241041408,-1294729216,180224000,216465408,-1403912192,278396928,203751424,-188022784,220528640,-455475200,-336527360,372506624,-520028160,328728576,517013504,-34209792,218365952,199557120,-96010240,-318242816,72876032,578486272,-476643328,-44761088,633667584,-22413312,-10223616,-57475072,27394048,-430899200,-135266304,357629952,-347734016,396689408,381026304,-247463936,394985472,-394723328,-199819264,411959296,-336920576,-327221248,425590784,-580845568,-325255168,292487168,-521273344,509018112,301072384,-60293120,452984832,-162463744,-117506048,-22216704,-234160128,420085760,106823680,-310509568,338100224,-373293056,-359137280,835518464,-255590400,388300800,766443520,-222101504,410320896,-553910272,-293404672,583663616,-647233536,-290324480,637665280,-148111360,-231735296,-463536128,-75169792,-179830784,-534380544,767164416,3538944,-23396352,774111232,40763392,-15007744,-343277568,-46202880,267190272,-441384960,19595264,342818816,148570112,96337920,-528023552,178585600,-129236992,-549781504,510918656,-96993280,63111168,439681024,-184090624,85458944,-512229376,-170262528,279183360,-432799744,-197263360,299368448,-498991104,-196018176,-86966272,-498925568,386465792,-79560704,127991808,397148160,-438763520,125632512,-418119680,-463601664,643366912,-302972928,-166985728,619708416,-111214592,-158072832,-420413440,-98631680,447152128,-468123648,139067392,527106048,-1217986560,22151168,417136640,-1227816960,115146752,416350208,-950599680,32768000,-219938816,-1140195328,170983424,-255393792,-170131456,245891072,-182452224,-245039104,47775744,-230490112,555155456,109379584,-340066304,534183936,-66912256,-379125760,735510528,4456448,-72155136,815267840,-353763328,-54919168,432865280,-303235072,604766208,521338880,-611254272,655884288,403308544,-627638272,192086016,442499072,-627441664,226951168,-3473408,-589430784,331743232,72286208,52690944,348192768,-245563392,-45678592,-207552512,-311754752,195559424,-175243264,-1005715456,225574912,-286130176,-949551104,635895808,-327876608,74579968,613089280,-540606464,-43646976,348848128,-607911936,359399424,469893120,-263585792,265551872,29884416,-304349184,-297271296,-105512960,395116544,-459669504,280625152,420347904,-614334464,235208704,26607616,-705298432,-143196160,-2228224,-265486336,-51838976,-1900544,-260833280,360448000,-70582272,300089344,484114432,-139657216,292749312,-474284032,-145752064,-690094080,-503054336,757268480,-664928256,-234749952,815398912,-282001408,-248643584,203096064,-277872640,-246022144,163512320,216596480,-221642752,-54067200,236322816,-74317824,-68747264,-636944384,-87097344,226361344,-597164032,154664960,266076160,-839712768,67502080,200605696,-895418368,239534080,194510848,-802291712,164757504,-231866368,-968425472,302972928,-281673728,-456654848,289472512,-94371840,-617611264,-11403264,-146276352,278593536,46596096,-345309184,259522560,-33357824,-401276928,474677248,-6422528,315162624,479002624,-122224640,309460992,177602560,-51511296,505806848,188416000,-260636672,493748224,-371523584,-456785920,578355200,-503119872,-251723776,626262016,-532217856,-259719168,118947840,-483328000,-110821376,68943872,541523968,-77725696,-426639360,536477696,305725440,-463273984,-539295744,300941312,40960000,-510197760,-66846720,95682560,-86638592,-90767360,-86441984,-70713344,76414976,-100073472,-386400256,786432,-75956224,-524877824,-19595264,-70516736,-329842688,15204352,-49152000,-308215808,405864448,-99155968,-2031616,225705984,-158138368,-133431296,-63832064,-335347712,376438784,23199744,126025728,585826304,-511705088,13828096,309002240,-476446720,-186384384,193200128,-279838720,-107741184,46465024,-238747648,-220987392,185794560,-386334720,-92995584,7536640,-520159232,192217088,-41877504,-118226944,140902400,-202899456,-63700992,114163712,-250937344,233635840,116064256,-394199040,265224192,-248905728,-303890432,337838080,-267059200,-294453248,302448640,-112852992,-367919104,137428992,-49741824,392560640,133103616,-509280256,72089600,21561344,-417923072,226754560,-201457664,238223360,125304832,-203882496,257294336,160366592,-297205760,209125376,137953280,-57802752,255852544,-380764160,-128253952,428802048,-586285056,-151519232,535625728,-423493632,-108331008,-90898432,-401211392,54198272,-139591680,34603008,3801088,-239009792,-25624576,221315072,-214892544,-817561600,241500160,-50397184,-735248384,390463488,-73072640,-414580736,217513984,40566784,-441319424,272564224,5832704,-656015360,215154688,19136512,-849412096,146079744,8257536,-244121600,85458944,-138412032,-368312320,73334784,-188874752,557383680,226689024,-272498688,558170112,-361365504,-349503488,-39845888,-371392512,755826688,-45350912,-466944000,831913984,-368246784,-481427456,493420544,-267255808,-318308352,458883072,-198901760,-401145856,29491200,-279052288,-655360,70582272,-894238720,11993088,118095872,-835387392,-94044160,95879168,-57344000,-77398016,-77332480,-61669376,279511040,-65208320,-538836992,187891712,-206110720,-695205888,75825152,-188219392,328990720,86900736,-422051840,338427904,-208338944,-512229376,1273888768,-118882304,-300941312,1302200320,-286392320,-312475648,909967360,-237240320,299302912,979369984,-737017856,357695488,328335360,-703528960,680394752,375324672,-537001984,761397248,526516224,-546963456,-136577024,519045120,-249757696,-82509824,-841089024,-250085376,259719168,-819593216,409993216,309067776,-594673664,337969152,-637730816,-702742528,538902528,-683212800,246349824,666959872,-685703168,134283264,477495296,-716439552,410910720,359071744,-300220416,191365120,156237824,-286523392,-411762688,197066752,115343360,-399441920,-53673984,75628544,-345505792,-1769472,-13107200,-345571328,216727552,-11206656,245170176,223412224,-125435904,291241984,-418578432,-120193024,-181796864,-418119680,475791360,-164626432,72089600,491126784,-745275392,81657856,201195520,-717553664,-185073664,201588736,-307298304,-212598784,267059200,-270467072,91553792,248315904,-567541760,-13107200,-274792448,-689700864,382861312,-273154048,-640548864,316014592,-57671680,-704839680,190382080,-115081216,671023104,290390016,-713162752,660602880,-185663488,-814809088,648740864,-192479232,448397312,591855616,-278200320,457900032,-47906816,-250150912,401932288,10944512,-246677504,377356288,-228589568,-384761856,311296000,-365428736,200802304,327614464,-1297154048,162463744,313458688,-1381957632,56098816,315359232,200671232,103612416,-743899136,181993472,224854016,-828178432,621608960,318767104,-145555456,586809344,-66977792,-118882304,141557760,-96862208,362807296,144048128,-7012352,404488192,-82903040,-101515264,113770496,-5439488,-383713280,100794368,45744128,-304480256,256835584,36372480,-48955392,244187136,-132972544,-130547712,-26869760,-182779904,18743296,-2359296,-136970240,123076608,-119537664,-90046464,292093952,-155582464,352190464,150339584,-240517120,177143808,41484288,-230883328,-979042304,89849856,133431296,-901775360,159776768,106102784,-729546752,108462080,81264640,-821493760,221446144,47841280,-227934208,257359872,-116260864,-244645888,-72482816,-145686528,-96403456,-139264000,-50659328,-198770688,222035968,-63176704,-346357760,259784704,-5111808,-342425600,-96272384,-58851328,-330039296,-90308608,212008960,-297336832,297861120,221970432,-43515904,229179392,134414336,-75038720,-323223552,91160576,-251789312,-329252864,269811712,-269156352,14155776,240582656,305397760,85590016,-7995392,301400064,-258473984,-36372480,212205568,-273678336,330366976,190513152,-225443840,369033216,380370944,-246087680,-154599424,435617792,-156565504,-199098368,77004800,-120127488,107937792,95092736,-91095040,138477568,-262471680,-94830592,61145088,-243007488,-38797312,69402624,42139648,-47644672,-145227776,34603008,56623104,-131596288,-41353216,44171264,-235143168,-60162048,179961856,-254083072,220790784,218890240,-134021120,167575552,-76939264,-156106752,125370368,-91619328,80347136,65404928,85065728,107610112,-282132480,28835840,-8519680,-338886656,7995392,4325376,-354811904,25821184,-186843136,-351076352,208666624,-220790784,119472128,199819264,-113115136,98172928,53084160,-133693440,-42795008,49020928,21168128,-35651584,-7798784,4390912,-26673152,-23592960,-35651584,-43515904,-9306112,-57212928,-39124992,-6619136,27852800,-28704768,-92405760,20709376,-33947648,-92209152,51838976,-26411008,-48103424,46858240,-27721728,-53673984,-10551296,-29097984,-47906816,-28311552,-29163520,-42926080,-49414144,-24707072,-41222144,-57606144,26869760,-36044800,-22478848,26279936,-11534336,-30605312,40042496,-7274496,-14286848,39387136,-54394880,-13303808,-28704768,-42336256,-36110336,-16056320,-79495168,-37158912,-32899072,-68288512,-50790400,-23724032,-32047104,-52887552,4521984,-28770304,-11927552,131072,-9502720,-11993088,-2097152,-3932160,-34013184,-7536640,-24707072,-26738688,-40894464,-30867456,-41943040,-47579136,3473408,-24707072,-25886720,-3866624,-31719424,-28180480,-8257536,-18546688,-2949120,-6946816,-29229056,589824,-7733248,-15269888,-15466496,-16973824,-48365568,-17104896,-32505856,-40894464,-25624576,-43450368,-27197440,-33423360,-16777216,-20447232,-8781824,-17760256,-5373952,-16384000,3342336,3735552,-11534336,2490368,-11993088,-13762560,-32571392,-5242880,-39452672,-26673152,-19529728,-35258368,-41156608,-12517376,-39518208,-31522816,-21561344,-29163520,-6356992,-22085632,-11599872,-10747904,-3342336,-7340032,-6160384,-393216,-9830400,-1048576,-18087936,-8912896,-40501248,-28180480,-29687808,-25165824,-25886720,-22872064,-19070976,-32047104,-19136512,-4128768,-14745600,-15990784,-13172736,-22151168,-5570560,2031616,-14352384,-6815744,-17825792,-21757952,-13959168,-1769472,-36503552,-16252928,-35782656,-45350912,-16121856,-16908288,-24707072,-20971520,-27394048,-24969216,-14614528,-1507328,-13238272,-17301504,-17563648,-15794176,-25886720,7077888,-21364736,-17301504,-13762560,-29097984,-36634624,-6684672,-34406400,-32374784,-17891328,-43646976,-30539776,-8978432,-18153472,-26214400,-14483456,-35520512,-18284544,393216,-20774912,-13172736,-8716288,-28573696,-26083328,1900544,-27918336,-24248320,-24182784,-28311552,-37289984,-9371648,-29818880,-30539776,-14417920,-30670848,-23855104,-9895936,-29491200,-15532032,-5832704,-28246016,-21757952,-4653056,-25821184,-16973824,-25100288,-25493504,-34537472,-13565952,-34603008,-24641536,-29097984,-33816576,-28573696,-15990784,-30605312,-18808832,-13107200,-24707072,-15269888,-8650752,-22151168,-11993088,-10354688,-8781824,-14417920,-6160384,-30539776,-11468800,-18612224,-28573696,-14221312,-15007744,-36372480,-11796480,-18808832,-29556736,-16384000,-8192000,-28901376,-9437184,-24182784,-14090240,-17694720,-4784128,-26673152,-6946816,-12189696,-10682368,-23527424,-4325376,-41222144,-12058624,-15269888,-16056320,-25165824,-9961472,-36110336,-14745600,-18415616,-13893632,-18612224,-7733248,-35127296,-7471104,-18808832,-15400960,-15663104,-3211264
